,loss,val_loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/activation,config/batch_size,config/conv1_filter,config/conv1_kernel,config/conv2_filter,config/conv2_kernel,config/dense,config/dense2,config/dropout1,config/dropout2,config/input_shape,config/l_rate,config/pool1_size,config/pool2_size,config/reduce_dim,logdir
25,0.3691660761833191,4.540045738220215,36.91786074638367,False,11,2eebb86e,2023-05-01_18-32-29,1682980349,408.2037320137024,321541,galaxy1,143.48.63.1,408.2037320137024,11,exponential,256,221,5,269,4,193,81,0.1,0.2,"[41, 2560]",0.005,4,5,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_2eebb86e_26_activation=exponential,batch_size=256,conv1_filter=221,conv1_kernel=5,conv2_filter=269,conv2_k_2023-05-01_18-25-41"
26,0.3000663220882416,7.285799026489258,36.75813031196594,True,20,9ec9b028,2023-05-01_18-44-48,1682981088,738.7336552143097,321541,galaxy1,143.48.63.1,738.7336552143097,20,exponential,256,195,6,228,4,250,100,0.1,0.2,"[41, 2560]",0.005,2,7,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_9ec9b028_27_activation=exponential,batch_size=256,conv1_filter=195,conv1_kernel=6,conv2_filter=228,conv2_k_2023-05-01_18-32-29"
27,0.6268631219863892,,36.0426459312439,False,12,4f0afa05,2023-05-01_18-52-11,1682981531,443.0924546718597,321541,galaxy1,143.48.63.1,443.0924546718597,12,exponential,256,208,4,246,4,183,92,0.1,0.2,"[41, 2560]",0.005,3,6,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_4f0afa05_28_activation=exponential,batch_size=256,conv1_filter=208,conv1_kernel=4,conv2_filter=246,conv2_k_2023-05-01_18-44-48"
28,0.6277496814727783,0.633120596408844,36.00543761253357,False,18,e0207d03,2023-05-01_19-03-04,1682982184,653.185825586319,321541,galaxy1,143.48.63.1,653.185825586319,18,exponential,256,231,4,294,4,208,93,0.1,0.1,"[41, 2560]",0.001,2,5,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_e0207d03_29_activation=exponential,batch_size=256,conv1_filter=231,conv1_kernel=4,conv2_filter=294,conv2_k_2023-05-01_18-52-11"
29,0.4750915169715881,1.0937483310699463,36.53276038169861,True,20,cf6e73cb,2023-05-01_19-15-10,1682982910,725.6730885505676,321541,galaxy1,143.48.63.1,725.6730885505676,20,exponential,256,209,4,278,4,193,75,0.1,0.2,"[41, 2560]",0.005,3,6,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_cf6e73cb_30_activation=exponential,batch_size=256,conv1_filter=209,conv1_kernel=4,conv2_filter=278,conv2_k_2023-05-01_19-03-04"
30,0.6267425417900085,0.6333528757095337,35.93306398391724,True,20,5c058ab7,2023-05-01_19-27-14,1682983634,724.3186204433441,321541,galaxy1,143.48.63.1,724.3186204433441,20,exponential,256,253,5,246,5,237,78,0.1,0.4,"[41, 2560]",0.005,4,6,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_5c058ab7_31_activation=exponential,batch_size=256,conv1_filter=253,conv1_kernel=5,conv2_filter=246,conv2_k_2023-05-01_19-15-10"
31,0.3396620154380798,0.5419766306877136,36.042792081832886,False,18,c47755f7,2023-05-01_19-38-08,1682984288,654.195729970932,321541,galaxy1,143.48.63.1,654.195729970932,18,exponential,256,188,5,297,4,215,89,0.1,0.2,"[41, 2560]",0.001,5,5,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_c47755f7_32_activation=exponential,batch_size=256,conv1_filter=188,conv1_kernel=5,conv2_filter=297,conv2_k_2023-05-01_19-27-14"
32,0.2491615563631057,0.5618805885314941,36.7814257144928,False,25,bc3702c3,2023-05-01_19-53-15,1682985195,906.4493198394777,321541,galaxy1,143.48.63.1,906.4493198394777,25,exponential,256,215,4,259,3,183,102,0.1,0.4,"[41, 2560]",0.001,4,7,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_bc3702c3_33_activation=exponential,batch_size=256,conv1_filter=215,conv1_kernel=4,conv2_filter=259,conv2_k_2023-05-01_19-38-08"
33,0.203507199883461,0.5664318799972534,36.02789568901062,False,18,4afa0303,2023-05-01_20-04-06,1682985846,651.6511332988739,321541,galaxy1,143.48.63.1,651.6511332988739,18,exponential,256,203,6,201,4,202,94,0.1,0.1,"[41, 2560]",0.005,3,6,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_4afa0303_34_activation=exponential,batch_size=256,conv1_filter=203,conv1_kernel=6,conv2_filter=201,conv2_k_2023-05-01_19-53-15"
34,0.2890275120735168,0.5742166042327881,36.06899094581604,True,20,f1590beb,2023-05-01_20-16-10,1682986570,723.8879499435425,321541,galaxy1,143.48.63.1,723.8879499435425,20,exponential,256,188,5,275,3,254,83,0.1,0.2,"[41, 2560]",0.001,2,5,32,"/home/ztang/ray_results/lentiMPRA_rep_training/representation_training_f1590beb_35_activation=exponential,batch_size=256,conv1_filter=188,conv1_kernel=5,conv2_filter=275,conv2_k_2023-05-01_20-04-06"
