,TF,Accuracy,AUROC,AUPR,Model
43,RBFOX2,0.8646993041038513,0.9305512309074402,0.9220252633094788,NT32Mean embed MLP
44,RBFOX2,0.8413140177726746,0.923238217830658,0.9253621101379395,NT32CLS MLP
45,RBFOX2,0.8530066609382629,0.9271312952041626,0.9271127581596375,NT32Mean embed MLP
46,RBFOX2,0.8285077810287476,0.9050137996673584,0.8925414681434631,NT32CLS MLP
47,RBFOX2,0.8285077810287476,0.9262165427207947,0.9185290336608887,NT32Mean embed MLP
48,RBFOX2,0.8285077810287476,0.91456538438797,0.9145217537879944,NT32CLS MLP
49,RBFOX2,0.8040089011192322,0.8987866640090942,0.8921328783035278,NT32Mean embed MLP
50,PTBP1,0.9110287427902222,0.9630451202392578,0.9705915451049805,NT32CLS MLP
51,PTBP1,0.9175162315368652,0.9628016352653503,0.9705022573471069,NT32Mean embed MLP
52,PTBP1,0.927092969417572,0.9760994911193848,0.9796361327171326,NT32CLS MLP
53,PTBP1,0.9304912090301514,0.9785924553871155,0.9784657955169678,NT32Mean embed MLP
54,PTBP1,0.9199876189231873,0.9683578610420227,0.9743112921714783,NT32CLS MLP
55,PTBP1,0.915971577167511,0.9776461124420166,0.9810633659362793,NT32Mean embed MLP
56,PTBP1,0.9196786880493164,0.9530221819877625,0.9654020071029663,NT32CLS MLP
57,PTBP1,0.9283286929130554,0.9723604321479797,0.9733169674873352,NT32Mean embed MLP
58,PTBP1,0.913809061050415,0.9651038646697998,0.9724535346031189,NT32CLS MLP
59,PTBP1,0.9196786880493164,0.9666717648506165,0.9728703498840332,NT32Mean embed MLP
60,HNRNPK,0.9171029925346375,0.9798383116722107,0.9745727777481079,NT32CLS MLP
61,HNRNPK,0.9424083828926086,0.9799006581306458,0.9735912084579468,NT32Mean embed MLP
62,HNRNPK,0.9345549941062927,0.9766796827316284,0.9730475544929504,NT32CLS MLP
63,HNRNPK,0.9502617716789246,0.9787630438804626,0.9728423953056335,NT32Mean embed MLP
64,HNRNPK,0.9258289933204651,0.9686160087585449,0.9648630619049072,NT32CLS MLP
65,HNRNPK,0.9214659929275513,0.967502772808075,0.959077000617981,NT32Mean embed MLP
66,HNRNPK,0.933682382106781,0.9744701385498047,0.9689172506332397,NT32CLS MLP
67,HNRNPK,0.9354275465011597,0.9783594608306885,0.9744338989257812,NT32Mean embed MLP
68,HNRNPK,0.9328097701072693,0.9758163690567017,0.96620112657547,NT32CLS MLP
69,HNRNPK,0.9476439952850342,0.9830911159515381,0.9754930138587952,NT32Mean embed MLP
70,TIA1,0.7753522992134094,0.8618847131729126,0.8616765141487122,NT32CLS MLP
71,TIA1,0.8068526983261108,0.892937421798706,0.8847946524620056,NT32Mean embed MLP
72,TIA1,0.7817076444625854,0.8617429137229919,0.8439342975616455,NT32CLS MLP
73,TIA1,0.7919314503669739,0.8819292783737183,0.8744189739227295,NT32Mean embed MLP
74,TIA1,0.8032605648040771,0.8877982497215271,0.8816730380058289,NT32CLS MLP
75,TIA1,0.7952473163604736,0.8925154805183411,0.8833778500556946,NT32Mean embed MLP
76,TIA1,0.7828129529953003,0.8759973645210266,0.87037593126297,NT32CLS MLP
77,TIA1,0.8112738132476807,0.892389714717865,0.885600209236145,NT32Mean embed MLP
78,TIA1,0.8154186010360718,0.9018024802207947,0.8927865028381348,NT32CLS MLP
79,TIA1,0.802431583404541,0.8869370818138123,0.8726779818534851,NT32Mean embed MLP
80,TARDBP,0.9042114019393921,0.9658135175704956,0.9645234942436218,NT32CLS MLP
81,TARDBP,0.9417836666107178,0.9814661741256714,0.9811010360717773,NT32Mean embed MLP
82,TARDBP,0.9157720804214478,0.9724798798561096,0.9715599417686462,NT32CLS MLP
83,TARDBP,0.9417836666107178,0.9811519384384155,0.9769397974014282,NT32Mean embed MLP
84,TARDBP,0.8831543922424316,0.9623929858207703,0.9626742601394653,NT32CLS MLP
85,TARDBP,0.9459124803543091,0.9812670946121216,0.9789132475852966,NT32Mean embed MLP
86,TARDBP,0.9496284127235413,0.9847936630249023,0.9810470342636108,NT32CLS MLP
87,TARDBP,0.9434351921081543,0.9824537634849548,0.9817821383476257,NT32Mean embed MLP
88,TARDBP,0.948802649974823,0.9787352681159973,0.9739006757736206,NT32CLS MLP
89,TARDBP,0.9483897686004639,0.9783121347427368,0.97178715467453,NT32Mean embed MLP
90,PUM2,0.8075861930847168,0.898253858089447,0.8918904662132263,NT32CLS MLP
91,PUM2,0.8075861930847168,0.8979887366294861,0.892069935798645,NT32Mean embed MLP
92,PUM2,0.8158620595932007,0.8992558717727661,0.8872274160385132,NT32CLS MLP
93,PUM2,0.8282758593559265,0.9036300182342529,0.8921470642089844,NT32Mean embed MLP
94,PUM2,0.7968965768814087,0.8886098861694336,0.8741003274917603,NT32CLS MLP
95,PUM2,0.8262069225311279,0.9083753228187561,0.9001370072364807,NT32Mean embed MLP
96,PUM2,0.6268965601921082,0.8105897307395935,0.778370201587677,NT32CLS MLP
97,PUM2,0.8144827485084534,0.9063466787338257,0.9005299806594849,NT32Mean embed MLP
98,PUM2,0.7986207008361816,0.8820077180862427,0.8701714277267456,NT32CLS MLP
99,PUM2,0.822068989276886,0.9034513831138611,0.8994930982589722,NT32Mean embed MLP
